2018-01-01T00:00:00+00:00,2.191554
2018-01-01T00:15:00+00:00,2.767815
2018-01-01T00:30:00+00:00,2.940871
2018-01-01T00:45:00+00:00,2.895965
2018-01-01T01:00:00+00:00,2.882649
2018-01-01T01:15:00+00:00,3.173938
2018-01-01T01:30:00+00:00,4.020403
2018-01-01T01:45:00+00:00,3.865385
2018-01-01T02:00:00+00:00,3.490342
2018-01-01T02:15:00+00:00,2.498301
2018-01-01T02:30:00+00:00,14.513512
2018-01-01T02:45:00+00:00,2.431948
2018-01-01T03:00:00+00:00,2.673805
2018-01-01T03:15:00+00:00,2.704839
2018-01-01T03:30:00+00:00,2.836156
2018-01-01T03:45:00+00:00,3.264316
2018-01-01T04:00:00+00:00,0
2018-01-01T04:15:00+00:00,0
2018-01-01T04:30:00+00:00,0
2018-01-01T04:45:00+00:00,0
2018-01-01T05:00:00+00:00,0
2018-01-01T05:15:00+00:00,0
2018-01-01T05:30:00+00:00,0
2018-01-01T05:45:00+00:00,0
2018-01-01T06:00:00+00:00,0
2018-01-01T06:15:00+00:00,0
2018-01-01T06:30:00+00:00,0
2018-01-01T06:45:00+00:00,0
2018-01-01T07:00:00+00:00,0
2018-01-01T07:15:00+00:00,0
2018-01-01T07:30:00+00:00,0
2018-01-01T07:45:00+00:00,0
2018-01-01T08:00:00+00:00,0
2018-01-01T08:15:00+00:00,0
2018-01-01T08:30:00+00:00,0
2018-01-01T08:45:00+00:00,0
2018-01-01T09:00:00+00:00,0
2018-01-01T09:15:00+00:00,0
2018-01-01T09:30:00+00:00,0
2018-01-01T09:45:00+00:00,0
2018-01-01T10:00:00+00:00,0
2018-01-01T10:15:00+00:00,0
2018-01-01T10:30:00+00:00,0
2018-01-01T10:45:00+00:00,0
2018-01-01T11:00:00+00:00,0
2018-01-01T11:15:00+00:00,0
2018-01-01T11:30:00+00:00,0
2018-01-01T11:45:00+00:00,0
2018-01-01T12:00:00+00:00,0
2018-01-01T12:15:00+00:00,0
2018-01-01T12:30:00+00:00,0
2018-01-01T12:45:00+00:00,0
2018-01-01T13:00:00+00:00,0
2018-01-01T13:15:00+00:00,0
2018-01-01T13:30:00+00:00,0
2018-01-01T13:45:00+00:00,0
2018-01-01T14:00:00+00:00,0
2018-01-01T14:15:00+00:00,0
2018-01-01T14:30:00+00:00,0
2018-01-01T14:45:00+00:00,0
2018-01-01T15:00:00+00:00,0
2018-01-01T15:15:00+00:00,0
2018-01-01T15:30:00+00:00,0
2018-01-01T15:45:00+00:00,0
2018-01-01T16:00:00+00:00,0
2018-01-01T16:15:00+00:00,0
2018-01-01T16:30:00+00:00,0
2018-01-01T16:45:00+00:00,0
2018-01-01T17:00:00+00:00,0
2018-01-01T17:15:00+00:00,0
2018-01-01T17:30:00+00:00,0
2018-01-01T17:45:00+00:00,0
2018-01-01T18:00:00+00:00,0
2018-01-01T18:15:00+00:00,0
2018-01-01T18:30:00+00:00,0
2018-01-01T18:45:00+00:00,0
2018-01-01T19:00:00+00:00,0
2018-01-01T19:15:00+00:00,0
2018-01-01T19:30:00+00:00,0
2018-01-01T19:45:00+00:00,0
2018-01-01T20:00:00+00:00,0
2018-01-01T20:15:00+00:00,0
2018-01-01T20:30:00+00:00,0
2018-01-01T20:45:00+00:00,0
2018-01-01T21:00:00+00:00,0
2018-01-01T21:15:00+00:00,0
2018-01-01T21:30:00+00:00,0
2018-01-01T21:45:00+00:00,0
2018-01-01T22:00:00+00:00,0
2018-01-01T22:15:00+00:00,0
2018-01-01T22:30:00+00:00,0
2018-01-01T22:45:00+00:00,0
2018-01-01T23:00:00+00:00,0
2018-01-01T23:15:00+00:00,0
2018-01-01T23:30:00+00:00,0
2018-01-01T23:45:00+00:00,0
2018-01-02T00:00:00+00:00,0
2018-01-02T00:15:00+00:00,0
2018-01-02T00:30:00+00:00,0
2018-01-02T00:45:00+00:00,0
2018-01-02T01:00:00+00:00,0
2018-01-02T01:15:00+00:00,0
2018-01-02T01:30:00+00:00,0
2018-01-02T01:45:00+00:00,0
2018-01-02T02:00:00+00:00,0
2018-01-02T02:15:00+00:00,0
2018-01-02T02:30:00+00:00,0
2018-01-02T02:45:00+00:00,0
2018-01-02T03:00:00+00:00,0
2018-01-02T03:15:00+00:00,0
2018-01-02T03:30:00+00:00,0
2018-01-02T03:45:00+00:00,0
2018-01-02T04:00:00+00:00,0
2018-01-02T04:15:00+00:00,0
2018-01-02T04:30:00+00:00,0
2018-01-02T04:45:00+00:00,0
2018-01-02T05:00:00+00:00,0
2018-01-02T05:15:00+00:00,0
2018-01-02T05:30:00+00:00,0
2018-01-02T05:45:00+00:00,0
2018-01-02T06:00:00+00:00,0
2018-01-02T06:15:00+00:00,0
2018-01-02T06:30:00+00:00,0
2018-01-02T06:45:00+00:00,0
2018-01-02T07:00:00+00:00,0
2018-01-02T07:15:00+00:00,0
2018-01-02T07:30:00+00:00,0
2018-01-02T07:45:00+00:00,0
2018-01-02T08:00:00+00:00,0
2018-01-02T08:15:00+00:00,0
2018-01-02T08:30:00+00:00,0
2018-01-02T08:45:00+00:00,0
2018-01-02T09:00:00+00:00,0
2018-01-02T09:15:00+00:00,0
2018-01-02T09:30:00+00:00,0
2018-01-02T09:45:00+00:00,0
2018-01-02T10:00:00+00:00,0
2018-01-02T10:15:00+00:00,0
2018-01-02T10:30:00+00:00,0
2018-01-02T10:45:00+00:00,0
2018-01-02T11:00:00+00:00,0
2018-01-02T11:15:00+00:00,0
2018-01-02T11:30:00+00:00,0
2018-01-02T11:45:00+00:00,0
2018-01-02T12:00:00+00:00,0
2018-01-02T12:15:00+00:00,0
2018-01-02T12:30:00+00:00,0
2018-01-02T12:45:00+00:00,0
2018-01-02T13:00:00+00:00,0
2018-01-02T13:15:00+00:00,0
2018-01-02T13:30:00+00:00,0
2018-01-02T13:45:00+00:00,0
2018-01-02T14:00:00+00:00,0
2018-01-02T14:15:00+00:00,0
2018-01-02T14:30:00+00:00,0
2018-01-02T14:45:00+00:00,0
2018-01-02T15:00:00+00:00,0
2018-01-02T15:15:00+00:00,0
2018-01-02T15:30:00+00:00,0
2018-01-02T15:45:00+00:00,12.503202
2018-01-02T16:00:00+00:00,0
2018-01-02T16:15:00+00:00,0
2018-01-02T16:30:00+00:00,0
2018-01-02T16:45:00+00:00,0
2018-01-02T17:00:00+00:00,0
2018-01-02T17:15:00+00:00,0
2018-01-02T17:30:00+00:00,0
2018-01-02T17:45:00+00:00,0
2018-01-02T18:00:00+00:00,0
2018-01-02T18:15:00+00:00,0
2018-01-02T18:30:00+00:00,0
2018-01-02T18:45:00+00:00,0
2018-01-02T19:00:00+00:00,0
2018-01-02T19:15:00+00:00,0
2018-01-02T19:30:00+00:00,0
2018-01-02T19:45:00+00:00,0
2018-01-02T20:00:00+00:00,0
2018-01-02T20:15:00+00:00,0
2018-01-02T20:30:00+00:00,0
2018-01-02T20:45:00+00:00,0
2018-01-02T21:00:00+00:00,0
2018-01-02T21:15:00+00:00,0
2018-01-02T21:30:00+00:00,0
2018-01-02T21:45:00+00:00,0
2018-01-02T22:00:00+00:00,0
2018-01-02T22:15:00+00:00,0
2018-01-02T22:30:00+00:00,0
2018-01-02T22:45:00+00:00,0
2018-01-02T23:00:00+00:00,0
2018-01-02T23:15:00+00:00,0
2018-01-02T23:30:00+00:00,0
2018-01-02T23:45:00+00:00,0
2018-01-03T00:00:00+00:00,0
2018-01-03T00:15:00+00:00,0
2018-01-03T00:30:00+00:00,0
2018-01-03T00:45:00+00:00,0
2018-01-03T01:00:00+00:00,0
2018-01-03T01:15:00+00:00,0
2018-01-03T01:30:00+00:00,0
2018-01-03T01:45:00+00:00,0
2018-01-03T02:00:00+00:00,0
2018-01-03T02:15:00+00:00,0
2018-01-03T02:30:00+00:00,0
2018-01-03T02:45:00+00:00,0
2018-01-03T03:00:00+00:00,0
2018-01-03T03:15:00+00:00,0
2018-01-03T03:30:00+00:00,0
2018-01-03T03:45:00+00:00,0
2018-01-03T04:00:00+00:00,0
2018-01-03T04:15:00+00:00,0
2018-01-03T04:30:00+00:00,0
2018-01-03T04:45:00+00:00,0
2018-01-03T05:00:00+00:00,1.203432
2018-01-03T05:15:00+00:00,0
2018-01-03T05:30:00+00:00,0
2018-01-03T05:45:00+00:00,0
2018-01-03T06:00:00+00:00,0.080691
2018-01-03T06:15:00+00:00,9.888602
2018-01-03T06:30:00+00:00,0
2018-01-03T06:45:00+00:00,0
2018-01-03T07:00:00+00:00,0
2018-01-03T07:15:00+00:00,0
2018-01-03T07:30:00+00:00,0
2018-01-03T07:45:00+00:00,0
2018-01-03T08:00:00+00:00,56.737336
2018-01-03T08:15:00+00:00,111.748808
2018-01-03T08:30:00+00:00,82.572117
2018-01-03T08:45:00+00:00,108.179168
2018-01-03T09:00:00+00:00,102.187548
2018-01-03T09:15:00+00:00,137.786484
2018-01-03T09:30:00+00:00,77.30029
2018-01-03T09:45:00+00:00,185.286219
2018-01-03T10:00:00+00:00,56.463165
2018-01-03T10:15:00+00:00,42.407134
2018-01-03T10:30:00+00:00,34.124635
2018-01-03T10:45:00+00:00,165.334813
2018-01-03T11:00:00+00:00,256.764191
2018-01-03T11:15:00+00:00,34.898223
2018-01-03T11:30:00+00:00,52.64151
2018-01-03T11:45:00+00:00,63.703769
2018-01-03T12:00:00+00:00,196.497872
2018-01-03T12:15:00+00:00,217.301876
2018-01-03T12:30:00+00:00,41.044755
2018-01-03T12:45:00+00:00,69.474209
2018-01-03T13:00:00+00:00,240.388171
2018-01-03T13:15:00+00:00,265.96846
2018-01-03T13:30:00+00:00,242.511268
2018-01-03T13:45:00+00:00,155.667635
2018-01-03T14:00:00+00:00,159.079897
2018-01-03T14:15:00+00:00,176.040504
2018-01-03T14:30:00+00:00,158.364403
2018-01-03T14:45:00+00:00,184.820995
2018-01-03T15:00:00+00:00,111.23759
2018-01-03T15:15:00+00:00,139.104238
2018-01-03T15:30:00+00:00,32.61989
2018-01-03T15:45:00+00:00,7.900612
2018-01-03T16:00:00+00:00,36.55516
2018-01-03T16:15:00+00:00,0
2018-01-03T16:30:00+00:00,76.81884
2018-01-03T16:45:00+00:00,0
2018-01-03T17:00:00+00:00,0
2018-01-03T17:15:00+00:00,0
2018-01-03T17:30:00+00:00,0
2018-01-03T17:45:00+00:00,0
2018-01-03T18:00:00+00:00,0
2018-01-03T18:15:00+00:00,0
2018-01-03T18:30:00+00:00,56.857132
2018-01-03T18:45:00+00:00,120.785006
2018-01-03T19:00:00+00:00,55.699631
2018-01-03T19:15:00+00:00,0
2018-01-03T19:30:00+00:00,0
2018-01-03T19:45:00+00:00,0
2018-01-03T20:00:00+00:00,91.876693
2018-01-03T20:15:00+00:00,13.176014
2018-01-03T20:30:00+00:00,76.119571
2018-01-03T20:45:00+00:00,121.779429
2018-01-03T21:00:00+00:00,75.15756
2018-01-03T21:15:00+00:00,0
2018-01-03T21:30:00+00:00,0
2018-01-03T21:45:00+00:00,0
2018-01-03T22:00:00+00:00,0
2018-01-03T22:15:00+00:00,0
2018-01-03T22:30:00+00:00,0
2018-01-03T22:45:00+00:00,0
2018-01-03T23:00:00+00:00,0
2018-01-03T23:15:00+00:00,0
2018-01-03T23:30:00+00:00,0
2018-01-03T23:45:00+00:00,0
2018-01-04T00:00:00+00:00,0
2018-01-04T00:15:00+00:00,0
2018-01-04T00:30:00+00:00,0
2018-01-04T00:45:00+00:00,0
2018-01-04T01:00:00+00:00,0
2018-01-04T01:15:00+00:00,0.490008
2018-01-04T01:30:00+00:00,0.284069
2018-01-04T01:45:00+00:00,0.07556
2018-01-04T02:00:00+00:00,0.335922
2018-01-04T02:15:00+00:00,0.451657
2018-01-04T02:30:00+00:00,0.262198
2018-01-04T02:45:00+00:00,0.092938
2018-01-04T03:00:00+00:00,0.00987
2018-01-04T03:15:00+00:00,0.151533
2018-01-04T03:30:00+00:00,0.13988
2018-01-04T03:45:00+00:00,0
2018-01-04T04:00:00+00:00,0
2018-01-04T04:15:00+00:00,0
2018-01-04T04:30:00+00:00,0
2018-01-04T04:45:00+00:00,0
2018-01-04T05:00:00+00:00,0
2018-01-04T05:15:00+00:00,0
2018-01-04T05:30:00+00:00,2.463889
2018-01-04T05:45:00+00:00,4.176577
2018-01-04T06:00:00+00:00,1.416105
2018-01-04T06:15:00+00:00,0
2018-01-04T06:30:00+00:00,0
2018-01-04T06:45:00+00:00,0
2018-01-04T07:00:00+00:00,0
2018-01-04T07:15:00+00:00,0
2018-01-04T07:30:00+00:00,0
2018-01-04T07:45:00+00:00,0
2018-01-04T08:00:00+00:00,15.692734
2018-01-04T08:15:00+00:00,17.333505
2018-01-04T08:30:00+00:00,64.509318
2018-01-04T08:45:00+00:00,43.622322
2018-01-04T09:00:00+00:00,5.55903
2018-01-04T09:15:00+00:00,56.696518
2018-01-04T09:30:00+00:00,0
2018-01-04T09:45:00+00:00,0
